@relation InstanceResultListener

@attribute Key_Dataset {pacman-weka.filters.unsupervised.attribute.Remove-R32}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.bayes.NaiveBayes,weka.classifiers.rules.PART,weka.classifiers.rules.OneR,weka.classifiers.lazy.IBk,weka.classifiers.trees.RandomForest}
@attribute Key_Scheme_options {'-C 0.25 -M 2','-U -M 2','','-B 6','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1'}
@attribute Key_Scheme_version_ID {-217733168393644444,5995231201785697655,8121455039782598361,-3459427003147861443,-3080186098777067172,1116839470751428698}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 95\nSize of the tree: 189\n','Number of leaves: 97\nSize of the tree: 193\n','Number of leaves: 83\nSize of the tree: 165\n','Number of leaves: 89\nSize of the tree: 177\n','Number of leaves: 88\nSize of the tree: 175\n','Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 96\nSize of the tree: 191\n','Number of leaves: 94\nSize of the tree: 187\n','Number of leaves: 98\nSize of the tree: 195\n','Number of leaves: 99\nSize of the tree: 197\n','Number of leaves: 92\nSize of the tree: 183\n','Number of leaves: 79\nSize of the tree: 157\n','Number of leaves: 87\nSize of the tree: 173\n','Number of leaves: 93\nSize of the tree: 185\n','Number of leaves: 91\nSize of the tree: 181\n','Number of leaves: 81\nSize of the tree: 161\n','Number of leaves: 80\nSize of the tree: 159\n','Number of leaves: 85\nSize of the tree: 169\n','Number of leaves: 84\nSize of the tree: 167\n','Number of leaves: 100\nSize of the tree: 199\n','Number of leaves: 82\nSize of the tree: 163\n','Number of leaves: 86\nSize of the tree: 171\n','Number of leaves: 204\nSize of the tree: 407\n','Number of leaves: 201\nSize of the tree: 401\n','Number of leaves: 199\nSize of the tree: 397\n','Number of leaves: 197\nSize of the tree: 393\n','Number of leaves: 194\nSize of the tree: 387\n','Number of leaves: 207\nSize of the tree: 413\n','Number of leaves: 218\nSize of the tree: 435\n','Number of leaves: 206\nSize of the tree: 411\n','Number of leaves: 173\nSize of the tree: 345\n','Number of leaves: 226\nSize of the tree: 451\n','Number of leaves: 208\nSize of the tree: 415\n','Number of leaves: 209\nSize of the tree: 417\n','Number of leaves: 196\nSize of the tree: 391\n','Number of leaves: 192\nSize of the tree: 383\n','Number of leaves: 210\nSize of the tree: 419\n','Number of leaves: 172\nSize of the tree: 343\n','Number of leaves: 205\nSize of the tree: 409\n','Number of leaves: 188\nSize of the tree: 375\n','Number of leaves: 221\nSize of the tree: 441\n','Number of leaves: 212\nSize of the tree: 423\n','Number of leaves: 211\nSize of the tree: 421\n','Number of leaves: 202\nSize of the tree: 403\n','Number of leaves: 213\nSize of the tree: 425\n','Number of leaves: 215\nSize of the tree: 429\n','Number of leaves: 200\nSize of the tree: 399\n','Number of leaves: 190\nSize of the tree: 379\n','Number of leaves: 198\nSize of the tree: 395\n','Number of leaves: 216\nSize of the tree: 431\n','Number of leaves: 185\nSize of the tree: 369\n','Number of leaves: 195\nSize of the tree: 389\n','Number of leaves: 214\nSize of the tree: 427\n','Number of leaves: 187\nSize of the tree: 373\n','Number of leaves: 203\nSize of the tree: 405\n','Number of leaves: 220\nSize of the tree: 439\n','Number of leaves: 225\nSize of the tree: 449\n','Number of leaves: 191\nSize of the tree: 381\n','Number of leaves: 223\nSize of the tree: 445\n','Number of leaves: 183\nSize of the tree: 365\n','Number of leaves: 105\nSize of the tree: 209\n','Number of leaves: 122\nSize of the tree: 243\n','Number of leaves: 109\nSize of the tree: 217\n','Number of leaves: 107\nSize of the tree: 213\n','Number of leaves: 111\nSize of the tree: 221\n','Number of leaves: 108\nSize of the tree: 215\n','Number of leaves: 101\nSize of the tree: 201\n','Number of leaves: 106\nSize of the tree: 211\n','Number of leaves: 116\nSize of the tree: 231\n','Number of leaves: 103\nSize of the tree: 205\n','Number of leaves: 114\nSize of the tree: 227\n','Number of leaves: 112\nSize of the tree: 223\n','Number of leaves: 117\nSize of the tree: 233\n','Number of leaves: 113\nSize of the tree: 225\n','Number of leaves: 110\nSize of the tree: 219\n','Number of leaves: 104\nSize of the tree: 207\n','Number of leaves: 118\nSize of the tree: 235\n','Number of leaves: 132\nSize of the tree: 263\n','Number of leaves: 121\nSize of the tree: 241\n','Number of leaves: 115\nSize of the tree: 229\n','Number of leaves: 251\nSize of the tree: 501\n','Number of leaves: 257\nSize of the tree: 513\n','Number of leaves: 274\nSize of the tree: 547\n','Number of leaves: 247\nSize of the tree: 493\n','Number of leaves: 261\nSize of the tree: 521\n','Number of leaves: 252\nSize of the tree: 503\n','Number of leaves: 271\nSize of the tree: 541\n','Number of leaves: 266\nSize of the tree: 531\n','Number of leaves: 248\nSize of the tree: 495\n','Number of leaves: 253\nSize of the tree: 505\n','Number of leaves: 258\nSize of the tree: 515\n','Number of leaves: 281\nSize of the tree: 561\n','Number of leaves: 265\nSize of the tree: 529\n','Number of leaves: 250\nSize of the tree: 499\n','Number of leaves: 264\nSize of the tree: 527\n','Number of leaves: 246\nSize of the tree: 491\n','Number of leaves: 269\nSize of the tree: 537\n','Number of leaves: 259\nSize of the tree: 517\n','Number of leaves: 245\nSize of the tree: 489\n','Number of leaves: 262\nSize of the tree: 523\n','Number of leaves: 263\nSize of the tree: 525\n','Number of leaves: 270\nSize of the tree: 539\n','Number of leaves: 278\nSize of the tree: 555\n','Number of leaves: 283\nSize of the tree: 565\n','Number of leaves: 254\nSize of the tree: 507\n','Number of leaves: 268\nSize of the tree: 535\n','Number of leaves: 249\nSize of the tree: 497\n','Number of leaves: 255\nSize of the tree: 509\n','Number of leaves: 256\nSize of the tree: 511\n','Number of leaves: 267\nSize of the tree: 533\n','Number of leaves: 243\nSize of the tree: 485\n','Number of leaves: 275\nSize of the tree: 549\n','Number of leaves: 244\nSize of the tree: 487\n','Number of leaves: 260\nSize of the tree: 519\n','Number of leaves: 273\nSize of the tree: 545\n','Number of leaves: 272\nSize of the tree: 543\n','Number of leaves: 239\nSize of the tree: 477\n','Number of rules: 73\n','Number of rules: 67\n','Number of rules: 68\n','Number of rules: 72\n','Number of rules: 77\n','Number of rules: 79\n','Number of rules: 81\n','Number of rules: 71\n','Number of rules: 65\n','Number of rules: 78\n','Number of rules: 66\n','Number of rules: 69\n','Number of rules: 75\n','Number of rules: 83\n','Number of rules: 76\n','Number of rules: 74\n','Number of rules: 70\n','Number of rules: 82\n','Number of rules: 165\n','Number of rules: 186\n','Number of rules: 169\n','Number of rules: 174\n','Number of rules: 167\n','Number of rules: 178\n','Number of rules: 176\n','Number of rules: 149\n','Number of rules: 168\n','Number of rules: 164\n','Number of rules: 170\n','Number of rules: 151\n','Number of rules: 163\n','Number of rules: 187\n','Number of rules: 172\n','Number of rules: 171\n','Number of rules: 158\n','Number of rules: 166\n','Number of rules: 161\n','Number of rules: 184\n','Number of rules: 160\n','Number of rules: 162\n','Number of rules: 181\n','Number of rules: 192\n','Number of rules: 175\n','Number of rules: 182\n','Number of rules: 156\n','Number of rules: 177\n','Number of rules: 159\n','Number of rules: 179\n','Number of rules: 157\n','Number of rules: 152\n','Number of rules: 173\n','Number of rules: 180\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data
pacman-weka.filters.unsupervised.attribute.Remove-R32,2,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220321.2252,793,88,67,21,0,76.136364,23.863636,0,0.689464,0.132136,0.252592,43.195777,64.530845,191.40365,1148.680425,-957.276774,2.175041,13.053187,-10.878145,125.884634,1.430507,65.769192,0.736842,14,0.043478,3,0.956522,66,0.263158,5,0.823529,0.736842,0.777778,0.722618,0.918764,0.836417,0.761364,0.072445,0.927555,0.238636,0.76294,0.761364,0.760907,0.687833,0.932607,0.861422,0.77661,0.761364,0.183,0.008,0.1875,0,187.5,0,2699055,229632,28707,96.590909,48.181818,?,?,?,?,-1
pacman-weka.filters.unsupervised.attribute.Remove-R32,2,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220321.2252,793,88,68,20,0,77.272727,22.727273,0,0.703154,0.131955,0.246722,43.13634,63.031243,191.40365,72.58547,118.81818,2.175041,0.824835,1.350207,128.943559,1.465268,67.367346,0.684211,13,0.086957,6,0.913043,63,0.315789,6,0.684211,0.684211,0.684211,0.597254,0.92868,0.845033,0.772727,0.074887,0.925113,0.227273,0.780438,0.772727,0.7749,0.701572,0.941554,0.863885,0.809127,0.772727,0.206,0.006,0.1875,0,187.5,0,2715264,229632,28707,98.863636,48.863636,?,?,?,?,-1
pacman-weka.filters.unsupervised.attribute.Remove-R32,3,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220321.2252,792,89,62,27,0,69.662921,30.337079,0,0.604249,0.149933,0.278731,49.048868,71.266326,193.186942,90.08663,103.100312,2.17064,1.012209,1.15843,118.212328,1.328228,61.190641,0.684211,13,0.142857,10,0.857143,60,0.315789,6,0.565217,0.684211,0.619048,0.506723,0.899248,0.749527,0.696629,0.098342,0.901658,0.303371,0.703601,0.696629,0.693975,0.600319,0.91921,0.818461,0.742252,0.696629,0.182,0.006,0.1875,0,187.5,0,2614394,229347,28992,97.752809,46.966292,?,?,?,?,-1
pacman-weka.filters.unsupervised.attribute.Remove-R32,3,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220321.2252,793,88,65,23,0,73.863636,26.136364,0,0.6566,0.145182,0.270765,47.60931,69.417661,188.964228,83.589009,105.375219,2.147321,0.949875,1.197446,117.331007,1.333307,62.09165,0.842105,16,0.101449,7,0.898551,62,0.157895,3,0.695652,0.842105,0.761905,0.693581,0.937071,0.847119,0.738636,0.088339,0.911661,0.261364,0.741119,0.738636,0.737577,0.650812,0.91739,0.820879,0.781763,0.738636,0.192,0.007,0.1875,0,187.5,0,2639537,229632,28707,100,49.545455,?,?,?,?,-1
pacman-weka.filters.unsupervised.attribute.Remove-R32,3,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220321.2252,793,88,71,17,0,80.681818,19.318182,0,0.746183,0.126136,0.239781,41.363755,61.474164,188.964228,68.862095,120.102133,2.147321,0.782524,1.364797,130.222974,1.479807,68.914088,0.842105,16,0.072464,5,0.927536,64,0.157895,3,0.761905,0.842105,0.8,0.742921,0.926011,0.850736,0.806818,0.062101,0.937899,0.193182,0.813302,0.806818,0.805934,0.747333,0.9522,0.888643,0.832079,0.806818,0.197,0.003,0.203125,0,203.125,0,2715460,229632,28707,97.727273,47.045455,?,?,?,?,-1
pacman-weka.filters.unsupervised.attribute.Remove-R32,3,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220321.2252,793,88,73,15,0,82.954545,17.045455,0,0.775663,0.107818,0.206163,35.356695,52.855272,188.964228,55.496667,133.467562,2.147321,0.630644,1.516677,138.745508,1.576654,73.424219,0.789474,15,0.014493,1,0.985507,68,0.210526,4,0.9375,0.789474,0.857143,0.826735,0.964531,0.931554,0.829545,0.057603,0.942397,0.170455,0.834626,0.829545,0.830212,0.774749,0.972596,0.940878,0.855806,0.829545,0.186,0.005,0.1875,0,187.5,0,2766572,229632,28707,98.863636,46.818182,?,?,?,?,-1
pacman-weka.filters.unsupervised.attribute.Remove-R32,3,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220321.2252,793,88,67,21,0,76.136364,23.863636,0,0.688417,0.135682,0.260657,44.483184,66.807923,189.057821,83.261544,105.796277,2.148384,0.946154,1.20223,122.840126,1.395911,64.974898,0.789474,15,0.028986,2,0.971014,67,0.210526,4,0.882353,0.789474,0.833333,0.792575,0.950038,0.902021,0.761364,0.070573,0.929427,0.238636,0.772538,0.761364,0.764052,0.69221,0.92962,0.84102,0.775711,0.761364,0.2,0.005,0.1875,0,187.5,0,2641279,229632,28707,95.454545,47.045455,?,?,?,?,-1
pacman-weka.filters.unsupervised.attribute.Remove-R32,3,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220321.2252,793,88,72,16,0,81.818182,18.181818,0,0.762082,0.116182,0.230407,37.980188,58.863074,191.40365,1129.739674,-938.336024,2.175041,12.837951,-10.662909,136.929125,1.556013,71.539453,0.789474,15,0.057971,4,0.942029,65,0.210526,4,0.789474,0.789474,0.789474,0.731503,0.94508,0.809134,0.818182,0.059858,0.940142,0.181818,0.828626,0.818182,0.819393,0.76452,0.958869,0.896205,0.842346,0.818182,0.2,0.003,0.1875,0,187.5,0,2734908,229632,28707,98.863636,43.181818,?,?,?,?,-1
pacman-weka.filters.unsupervised.attribute.Remove-R32,3,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220321.2252,793,88,73,15,0,82.954545,17.045455,0,0.778114,0.115045,0.226846,37.608707,57.953382,191.40365,64.0149,127.388751,2.175041,0.727442,1.447599,136.981327,1.556606,71.566727,0.684211,13,0.057971,4,0.942029,65,0.315789,6,0.764706,0.684211,0.722222,0.652662,0.942792,0.84489,0.829545,0.052678,0.947322,0.170455,0.830291,0.829545,0.828125,0.775344,0.960097,0.91297,0.852354,0.829545,0.192,0.005,0.1875,0.015625,187.5,15.625,2745949,229632,28707,97.727273,45.227273,?,?,?,?,-1
pacman-weka.filters.unsupervised.attribute.Remove-R32,3,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220321.2252,793,88,67,21,0,76.136364,23.863636,0,0.688417,0.134091,0.253885,43.834724,64.861237,191.40365,75.204845,116.198805,2.175041,0.854601,1.320441,125.112856,1.421737,65.365972,0.578947,11,0.043478,3,0.956522,66,0.421053,8,0.785714,0.578947,0.666667,0.60236,0.929443,0.79697,0.761364,0.076518,0.923482,0.238636,0.768316,0.761364,0.759636,0.687633,0.941845,0.855047,0.791433,0.761364,0.196,0.004,0.171875,0.015625,171.875,15.625,2702970,229632,28707,97.727273,49.318182,?,?,?,?,-1
pacman-weka.filters.unsupervised.attribute.Remove-R32,3,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220321.2252,793,88,66,22,0,75,25,0,0.669568,0.133318,0.253133,43.65202,64.785629,190.62362,75.335983,115.287636,2.166177,0.856091,1.310087,124.634773,1.416304,65.382649,0.894737,17,0.072464,5,0.927536,64,0.105263,2,0.772727,0.894737,0.829268,0.781329,0.96987,0.901943,0.75,0.086386,0.913614,0.25,0.753013,0.75,0.738188,0.666778,0.942869,0.86958,0.76124,0.75,0.198,0.003,0.203125,0,203.125,0,2699436,229632,28707,97.727273,47.954545,?,?,?,?,-1
pacman-weka.filters.unsupervised.attribute.Remove-R32,3,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220321.2252,793,88,77,11,0,87.5,12.5,0,0.836542,0.102864,0.197283,33.680369,50.49155,190.62362,52.850784,137.772836,2.166177,0.600577,1.5656,144.295152,1.639718,75.696365,0.894737,17,0.057971,4,0.942029,65,0.105263,2,0.809524,0.894737,0.85,0.807715,0.975973,0.952279,0.875,0.03702,0.96298,0.125,0.877432,0.875,0.875543,0.837783,0.978324,0.954173,0.886258,0.875,0.19,0.006,0.1875,0,187.5,0,2803011,229632,28707,97.727273,46.136364,?,?,?,?,-1
pacman-weka.filters.unsupervised.attribute.Remove-R32,4,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220321.2252,792,89,67,22,0,75.280899,24.719101,0,0.672411,0.14382,0.268069,47.184193,68.761976,190.841113,2225.457369,-2034.616256,2.144282,25.005139,-22.860857,118.477286,1.331205,62.081637,0.684211,13,0.071429,5,0.928571,65,0.315789,6,0.722222,0.684211,0.702703,0.625124,0.907519,0.744488,0.752809,0.08452,0.91548,0.247191,0.758832,0.752809,0.744089,0.675643,0.922107,0.8299,0.774965,0.752809,0.194,0.005,0.203125,0,203.125,0,2635475,229347,28992,94.382022,48.089888,?,?,?,?,-1
pacman-weka.filters.unsupervised.attribute.Remove-R32,4,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220321.2252,793,88,75,13,0,85.227273,14.772727,0,0.804845,0.112318,0.217025,36.832374,55.640119,188.964228,62.550019,126.414209,2.147321,0.710796,1.436525,136.377911,1.549749,72.171285,0.842105,16,0.057971,4,0.942029,65,0.157895,3,0.8,0.842105,0.820513,0.769879,0.987796,0.965553,0.852273,0.049536,0.950464,0.147727,0.853753,0.852273,0.850438,0.805918,0.964585,0.9225,0.86552,0.852273,0.199,0.004,0.203125,0,203.125,0,2745578,229632,28707,97.727273,47.5,?,?,?,?,-1
pacman-weka.filters.unsupervised.attribute.Remove-R32,4,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220321.2252,793,88,67,21,0,76.136364,23.863636,0,0.689516,0.137273,0.261089,45.01569,66.936894,188.964228,1151.228356,-962.264128,2.147321,13.08214,-10.93482,122.335659,1.390178,64.740115,0.631579,12,0.072464,5,0.927536,64,0.368421,7,0.705882,0.631579,0.666667,0.582705,0.882151,0.714129,0.761364,0.069647,0.930353,0.238636,0.774629,0.761364,0.758845,0.691289,0.927624,0.852283,0.777538,0.761364,0.191,0.004,0.171875,0.015625,171.875,15.625,2650225,229632,28707,97.727273,49.545455,?,?,?,?,-1
pacman-weka.filters.unsupervised.attribute.Remove-R32,4,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220321.2252,793,88,70,18,0,79.545455,20.454545,0,0.730245,0.121727,0.245792,39.917887,63.015166,188.964228,77.107506,111.856722,2.147321,0.876222,1.271099,129.537565,1.472018,68.551369,0.684211,13,0.014493,1,0.985507,68,0.315789,6,0.928571,0.684211,0.787879,0.753379,0.895118,0.834122,0.795455,0.069097,0.930903,0.204545,0.804942,0.795455,0.794469,0.731937,0.939144,0.869155,0.806903,0.795455,0.184,0.006,0.171875,0.015625,171.875,15.625,2708707,229632,28707,95.454545,45.909091,?,?,?,?,-1
pacman-weka.filters.unsupervised.attribute.Remove-R32,4,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220321.2252,793,88,72,16,0,81.818182,18.181818,0,0.761315,0.122409,0.236665,40.080085,60.570938,190.62362,1136.869869,-946.246249,2.166177,12.918976,-10.752798,132.025254,1.500287,69.259651,0.842105,16,0.057971,4,0.942029,65,0.157895,3,0.8,0.842105,0.820513,0.769879,0.973684,0.917064,0.818182,0.060847,0.939153,0.181818,0.822814,0.818182,0.818486,0.760497,0.950622,0.896778,0.84114,0.818182,0.188,0.007,0.1875,0.015625,187.5,15.625,2733822,229632,28707,97.727273,45.909091,?,?,?,?,-1
pacman-weka.filters.unsupervised.attribute.Remove-R32,4,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220321.2252,793,88,78,10,0,88.636364,11.363636,0,0.851024,0.105545,0.20235,34.558469,51.788413,190.62362,51.770177,138.853443,2.166177,0.588297,1.57788,142.994242,1.624935,75.013916,0.947368,18,0.057971,4,0.942029,65,0.052632,1,0.818182,0.947368,0.878049,0.845111,0.974828,0.93999,0.886364,0.037485,0.962515,0.113636,0.889304,0.886364,0.885914,0.850155,0.977461,0.949844,0.900723,0.886364,0.199,0.006,0.203125,0,203.125,0,2784876,229632,28707,100,47.954545,?,?,?,?,-1
pacman-weka.filters.unsupervised.attribute.Remove-R32,4,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220321.2252,793,88,70,18,0,79.545455,20.454545,0,0.734184,0.126773,0.237148,41.442388,60.585246,191.40365,1135.461285,-944.057635,2.175041,12.902969,-10.727928,133.537422,1.517471,69.767438,0.789474,15,0.057971,4,0.942029,65,0.210526,4,0.789474,0.789474,0.789474,0.731503,0.963387,0.862404,0.795455,0.059931,0.940069,0.204545,0.805465,0.795455,0.798485,0.737458,0.952085,0.890167,0.820117,0.795455,0.191,0.006,0.1875,0,187.5,0,2711799,229632,28707,98.863636,48.181818,?,?,?,?,-1
pacman-weka.filters.unsupervised.attribute.Remove-R32,4,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220321.2252,793,88,75,13,0,85.227273,14.772727,0,0.806167,0.108909,0.215701,35.602711,55.106066,191.40365,58.66562,132.73803,2.175041,0.666655,1.508387,140.889789,1.60102,73.608726,0.947368,18,0.014493,1,0.985507,68,0.052632,1,0.947368,0.947368,0.947368,0.932876,0.98894,0.97678,0.852273,0.054075,0.945925,0.147727,0.857955,0.852273,0.852654,0.803367,0.967869,0.929686,0.877594,0.852273,0.194,0.006,0.1875,0.015625,187.5,15.625,2725845,229632,28707,98.863636,44.772727,?,?,?,?,-1
pacman-weka.filters.unsupervised.attribute.Remove-R32,4,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220321.2252,793,88,63,25,0,71.590909,28.409091,0,0.628692,0.142318,0.272775,46.524244,69.687161,191.40365,87.854136,103.549514,2.175041,0.998342,1.176699,120.218998,1.366125,62.809146,0.631579,12,0.057971,4,0.942029,65,0.368421,7,0.75,0.631579,0.685714,0.611914,0.886346,0.77128,0.715909,0.092679,0.907321,0.284091,0.718309,0.715909,0.715738,0.624872,0.921644,0.825093,0.75461,0.715909,0.193,0.006,0.1875,0.015625,187.5,15.625,2662861,229632,28707,97.727273,47.045455,?,?,?,?,-1
pacman-weka.filters.unsupervised.attribute.Remove-R32,4,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220321.2252,793,88,68,20,0,77.272727,22.727273,0,0.703104,0.121636,0.231828,39.763295,59.226094,191.40365,62.155083,129.248567,2.175041,0.706308,1.468734,133.637838,1.518612,69.819901,0.631579,12,0.043478,3,0.956522,66,0.368421,7,0.8,0.631579,0.705882,0.643496,0.956522,0.877452,0.772727,0.07176,0.92824,0.227273,0.776708,0.772727,0.771779,0.702976,0.962867,0.90059,0.798548,0.772727,0.198,0.006,0.1875,0.015625,187.5,15.625,2754416,229632,28707,98.863636,48.181818,?,?,?,?,-1
pacman-weka.filters.unsupervised.attribute.Remove-R32,5,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220321.2252,792,89,71,18,0,79.775281,20.224719,0,0.73468,0.133258,0.2515,43.583641,64.28663,193.280535,76.043577,117.236959,2.171691,0.854422,1.317269,127.62279,1.433964,66.02982,0.684211,13,0.057143,4,0.942857,66,0.315789,6,0.764706,0.684211,0.722222,0.653656,0.938722,0.811844,0.797753,0.071534,0.928466,0.202247,0.803738,0.797753,0.798845,0.730978,0.936233,0.869574,0.835168,0.797753,0.193,0.003,0.203125,0,203.125,0,2689483,229347,28992,97.752809,47.191011,?,?,?,?,-1
pacman-weka.filters.unsupervised.attribute.Remove-R32,5,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220321.2252,793,88,71,17,0,80.681818,19.318182,0,0.744753,0.119227,0.229784,39.098065,58.911258,188.964228,61.18485,127.779378,2.147321,0.695282,1.452038,133.211548,1.513768,70.495643,0.842105,16,0.014493,1,0.985507,68,0.157895,3,0.941176,0.842105,0.888889,0.862531,0.973303,0.937904,0.806818,0.070068,0.929932,0.193182,0.81541,0.806818,0.808193,0.743658,0.957889,0.883691,0.84041,0.806818,0.194,0.004,0.1875,0,187.5,0,2720109,229632,28707,100,47.954545,?,?,?,?,-1
