@relation pacman-weka.filters.unsupervised.attribute.Remove-R32-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-Clast-Llast

@attribute pos_x numeric
@attribute pos_y numeric
@attribute ghost1_alive {0,1}
@attribute ghost2_alive {0,1}
@attribute ghost3_alive {0,1}
@attribute ghost4_alive {0,1}
@attribute ghost1_pos_x numeric
@attribute ghost1_pos_y numeric
@attribute ghost2_pos_x numeric
@attribute ghost2_pos_y numeric
@attribute ghost3_pos_x numeric
@attribute ghost3_pos_y numeric
@attribute ghost4_pos_x numeric
@attribute ghost4_pos_y numeric
@attribute distance_to_ghost1 numeric
@attribute distance_to_ghost2 numeric
@attribute distance_to_ghost3 numeric
@attribute distance_to_ghost4 numeric
@attribute relative_distance_ghost1_x numeric
@attribute relative_distance_ghost1_y numeric
@attribute relative_distance_ghost2_x numeric
@attribute relative_distance_ghost2_y numeric
@attribute relative_distance_ghost3_x numeric
@attribute relative_distance_ghost3_y numeric
@attribute relative_distance_ghost4_x numeric
@attribute relative_distance_ghost4_y numeric
@attribute legal_north {0,1}
@attribute legal_south {0,1}
@attribute legal_east {0,1}
@attribute legal_west {0,1}
@attribute score numeric
@attribute chosen_move {1,2,3,4,5}

@data
6,8,1,1,0,1,9,5,10,8,5,1,13,5,7,5,-1,11,-3,3,-4,0,1,7,-7,3,1,1,1,1,187,2
7,8,1,1,0,1,10,5,9,8,5,1,12,5,7,3,-1,9,-3,3,-2,0,2,7,-5,3,1,1,1,1,186,3
8,8,1,1,0,1,10,4,9,9,5,1,12,5,7,3,-1,8,-2,4,-1,-1,3,7,-4,3,1,1,1,1,185,3
8,9,1,0,0,1,10,3,3,1,5,1,13,5,9,-1,-1,10,-2,6,5,8,3,8,-5,4,0,1,1,1,184,1
8,8,1,0,0,1,11,3,3,1,5,1,14,5,9,-1,-1,10,-3,5,5,7,3,7,-6,3,1,1,1,1,383,2
8,7,1,0,0,1,11,4,3,1,5,1,14,4,7,-1,-1,10,-3,3,5,6,3,6,-6,3,1,1,1,1,382,2
8,6,1,0,0,1,11,4,3,1,5,1,13,4,6,-1,-1,8,-3,2,5,5,3,5,-5,2,1,1,1,0,381,2
8,5,1,0,0,1,11,3,3,1,5,1,13,3,6,-1,-1,8,-3,2,5,4,3,4,-5,2,1,1,1,1,380,2
8,4,1,0,0,1,11,4,3,1,5,1,14,3,4,-1,-1,10,-3,0,5,3,3,3,-6,1,1,1,1,1,379,2
9,4,1,0,0,1,10,4,3,1,5,1,14,4,2,-1,-1,8,-1,0,6,3,4,3,-5,0,1,1,1,1,378,3
10,4,0,0,0,1,1,1,3,1,5,1,15,4,-1,-1,-1,8,9,3,7,3,5,3,-5,0,1,1,1,1,377,3
11,4,0,0,0,1,1,1,3,1,5,1,16,4,-1,-1,-1,8,10,3,8,3,6,3,-5,0,1,1,0,1,576,3
11,5,0,0,0,1,1,1,3,1,5,1,16,5,-1,-1,-1,6,10,4,8,4,6,4,-5,0,0,1,1,1,575,1
12,5,0,0,0,1,1,1,3,1,5,1,17,5,-1,-1,-1,6,11,4,9,4,7,4,-5,0,0,0,1,1,574,3
13,5,0,0,0,1,1,1,3,1,5,1,17,5,-1,-1,-1,5,12,4,10,4,8,4,-4,0,0,1,1,1,573,3
14,5,0,0,0,1,1,1,3,1,5,1,17,4,-1,-1,-1,5,13,4,11,4,9,4,-3,1,1,1,1,1,572,3
14,4,0,0,0,1,1,1,3,1,5,1,17,3,-1,-1,-1,5,13,3,11,3,9,3,-3,1,1,1,1,1,571,2
14,3,0,0,0,1,1,1,3,1,5,1,17,4,-1,-1,-1,5,13,2,11,2,9,2,-3,-1,1,0,1,1,570,2
14,4,0,0,0,1,1,1,3,1,5,1,18,4,-1,-1,-1,5,13,3,11,3,9,3,-4,0,1,1,1,1,569,1
15,4,0,0,0,1,1,1,3,1,5,1,18,3,-1,-1,-1,5,14,3,12,3,10,3,-3,1,1,1,1,1,568,3
15,3,0,0,0,1,1,1,3,1,5,1,18,4,-1,-1,-1,5,14,2,12,2,10,2,-3,-1,1,0,1,1,567,2
15,4,0,0,0,1,1,1,3,1,5,1,18,4,-1,-1,-1,4,14,3,12,3,10,3,-3,0,1,1,1,1,566,1
16,4,0,0,0,1,1,1,3,1,5,1,18,4,-1,-1,-1,3,15,3,13,3,11,3,-2,0,1,1,1,1,565,3
17,4,0,0,0,1,1,1,3,1,5,1,18,3,-1,-1,-1,3,16,3,14,3,12,3,-1,1,1,1,1,1,564,3
1,10,1,1,1,1,7,5,6,8,9,11,14,6,12,8,10,18,-6,5,-5,2,-8,-1,-13,4,1,1,0,0,0,2
1,9,1,1,1,1,8,5,6,8,8,11,14,7,12,7,10,16,-7,4,-5,1,-7,-2,-13,2,1,1,1,0,-1,2
1,8,1,1,1,1,7,5,5,8,9,11,14,6,10,5,12,18,-6,3,-4,0,-8,-3,-13,2,1,1,1,0,-2,2
2,8,1,1,1,1,8,5,5,9,8,11,14,7,10,5,10,16,-6,3,-3,-1,-6,-3,-12,1,1,1,1,1,-3,3
2,9,1,1,1,1,7,5,4,9,9,11,14,8,12,3,10,14,-5,4,-2,0,-7,-2,-12,1,0,1,1,1,-4,1
3,9,1,1,1,1,8,5,4,9,9,11,14,8,10,2,9,13,-5,4,-1,0,-6,-2,-11,1,0,1,1,1,-5,3
4,9,1,0,1,1,9,5,3,1,9,11,15,8,10,-1,8,13,-5,4,1,8,-5,-2,-11,1,0,1,1,1,-6,3
5,9,1,0,1,1,10,5,3,1,9,11,15,7,10,-1,7,13,-5,4,2,8,-4,-2,-10,2,1,1,1,1,193,3
5,10,1,0,1,1,10,4,3,1,10,11,15,7,12,-1,7,14,-5,6,2,9,-5,-1,-10,3,1,1,1,0,192,1
5,11,1,0,1,1,11,4,3,1,11,11,16,7,14,-1,7,16,-6,7,2,10,-6,0,-11,4,0,1,1,1,191,1
6,11,1,0,1,1,10,4,3,1,11,10,15,7,12,-1,7,14,-4,7,3,10,-5,1,-9,4,0,1,1,1,190,3
7,11,1,0,1,1,10,4,3,1,11,9,16,7,11,-1,7,14,-3,7,4,10,-4,2,-9,4,0,0,1,1,189,3
8,11,1,0,1,1,10,3,3,1,11,10,16,7,11,-1,5,13,-2,8,5,10,-3,1,-8,4,0,0,1,1,188,3
9,11,1,0,1,1,11,3,3,1,11,9,16,7,11,-1,5,12,-2,8,6,10,-2,2,-7,4,0,0,1,1,187,3
10,11,1,0,1,1,11,3,3,1,12,9,16,7,10,-1,5,11,-1,8,7,10,-2,2,-6,4,0,1,1,1,186,3
10,10,1,0,1,1,11,3,3,1,13,9,15,7,9,-1,5,9,-1,7,7,9,-3,1,-5,3,1,1,1,0,185,2
10,9,1,0,1,1,11,4,3,1,13,8,14,7,7,-1,5,7,-1,5,7,8,-3,1,-4,2,1,1,1,1,184,2
11,9,1,0,1,1,11,5,3,1,13,7,13,7,7,-1,5,5,0,4,8,8,-2,2,-2,2,1,0,1,1,183,3
12,9,1,0,1,1,11,5,3,1,12,7,12,7,8,-1,3,3,1,4,9,8,0,2,0,2,0,1,1,1,182,3
12,8,1,0,1,1,11,5,3,1,12,7,13,7,9,-1,2,3,1,3,9,7,0,1,-1,1,1,1,1,0,181,2
12,7,1,0,0,1,11,5,3,1,5,1,13,7,8,-1,-1,2,1,2,9,6,7,6,-1,0,1,0,1,0,180,2
13,7,1,0,0,0,12,5,3,1,5,1,14,7,6,-1,-1,-1,1,2,10,6,8,6,-1,0,1,0,1,1,379,3
14,7,1,0,0,0,11,5,3,1,5,1,7,1,6,-1,-1,-1,3,2,11,6,9,6,7,6,1,1,1,1,578,3
14,6,1,0,0,0,11,4,3,1,5,1,7,1,6,-1,-1,-1,3,2,11,5,9,5,7,5,1,1,0,0,577,2
14,5,1,0,0,0,11,4,3,1,5,1,7,1,5,-1,-1,-1,3,1,11,4,9,4,7,4,1,1,1,1,576,2
13,5,1,0,0,0,11,5,3,1,5,1,7,1,3,-1,-1,-1,2,0,10,4,8,4,6,4,0,1,1,1,575,4
12,5,1,0,0,0,10,5,3,1,5,1,7,1,3,-1,-1,-1,2,0,9,4,7,4,5,4,0,0,1,1,574,4
11,5,1,0,0,0,10,4,3,1,5,1,7,1,3,-1,-1,-1,1,1,8,4,6,4,4,4,0,1,1,1,573,4
11,4,1,0,0,0,10,4,3,1,5,1,7,1,2,-1,-1,-1,1,0,8,3,6,3,4,3,1,1,0,1,572,2
1,10,1,1,1,1,6,4,6,9,9,11,14,6,12,7,10,18,-5,6,-5,1,-8,-1,-13,4,1,1,0,0,0,2
1,9,1,1,1,1,6,4,6,9,8,11,14,7,11,6,10,16,-5,5,-5,0,-7,-2,-13,2,1,1,1,0,-1,2
2,9,1,1,1,1,5,4,7,9,7,11,15,7,11,6,8,16,-3,5,-5,0,-5,-2,-13,2,0,1,1,1,-2,3
3,9,1,1,1,1,6,4,8,9,8,11,15,8,13,6,8,14,-3,5,-5,0,-5,-2,-12,1,0,1,1,1,-3,3
4,9,1,1,1,1,6,3,8,8,7,11,16,8,13,6,6,14,-2,6,-4,1,-3,-2,-12,1,0,1,1,1,-4,3
4,8,1,1,1,1,7,3,8,9,7,11,16,8,11,6,7,15,-3,5,-4,-1,-3,-3,-12,0,1,1,1,1,-5,2
4,9,1,1,1,1,7,3,7,9,6,11,16,9,12,4,5,13,-3,6,-3,0,-2,-2,-12,0,0,1,1,1,-6,1
5,9,1,1,1,1,6,3,8,9,7,11,16,9,12,4,5,12,-1,6,-3,0,-2,-2,-11,0,1,1,1,1,-7,3
6,9,1,1,1,1,7,3,9,9,6,11,16,9,10,4,3,11,-1,6,-3,0,0,-2,-10,0,1,1,1,1,-8,3
6,10,1,1,1,1,7,3,10,9,5,11,16,8,11,6,3,13,-1,7,-4,1,1,-1,-10,2,1,1,0,1,-9,1
6,11,1,1,0,1,7,4,10,8,5,1,16,8,11,8,-1,14,-1,7,-4,3,1,10,-10,3,0,1,1,1,-10,1
6,10,1,1,0,1,6,4,10,8,5,1,16,7,11,7,-1,14,0,6,-4,2,1,9,-10,3,1,1,0,1,189,2
6,9,1,1,0,1,5,4,9,8,5,1,17,7,11,5,-1,14,1,5,-3,1,1,8,-11,2,1,1,1,1,188,2
6,8,1,1,0,1,5,3,9,8,5,1,17,7,11,4,-1,15,1,5,-3,0,1,7,-11,1,1,1,1,1,187,2
7,8,1,1,0,1,6,3,10,8,5,1,16,7,9,4,-1,13,1,5,-3,0,2,7,-9,1,1,1,1,1,186,3
8,8,1,1,0,1,6,3,10,8,5,1,16,8,8,3,-1,11,2,5,-2,0,3,7,-8,0,1,1,1,1,185,3
9,8,1,0,0,1,6,3,3,1,5,1,17,8,9,-1,-1,11,3,5,6,7,4,7,-8,0,1,1,1,1,184,3
9,7,1,0,0,1,6,3,3,1,5,1,18,8,8,-1,-1,13,3,4,6,6,4,6,-9,-1,1,1,1,1,383,2
9,6,1,0,0,1,6,4,3,1,5,1,18,7,6,-1,-1,13,3,2,6,5,4,5,-9,-1,1,1,1,1,382,2
9,5,1,0,0,1,5,4,3,1,5,1,17,7,6,-1,-1,11,4,1,6,4,4,4,-8,-2,1,1,1,1,381,2
9,4,1,0,0,1,5,5,3,1,5,1,16,7,6,-1,-1,11,4,-1,6,3,4,3,-7,-3,1,1,1,1,380,2
9,5,1,0,0,1,6,5,3,1,5,1,16,8,4,-1,-1,11,3,0,6,4,4,4,-7,-3,1,1,1,1,379,1
8,5,1,0,0,1,7,5,3,1,5,1,17,8,2,-1,-1,13,1,0,5,4,3,4,-9,-3,1,1,1,1,378,4
7,5,0,0,0,1,1,1,3,1,5,1,17,8,-1,-1,-1,14,6,4,4,4,2,4,-10,-3,0,1,1,1,377,4
8,5,0,0,0,1,1,1,3,1,5,1,18,8,-1,-1,-1,14,7,4,5,4,3,4,-10,-3,1,1,1,1,576,3
9,5,0,0,0,1,1,1,3,1,5,1,18,7,-1,-1,-1,12,8,4,6,4,4,4,-9,-2,1,1,1,1,575,3
10,5,0,0,0,1,1,1,3,1,5,1,18,8,-1,-1,-1,12,9,4,7,4,5,4,-8,-3,1,1,1,1,574,3
11,5,0,0,0,1,1,1,3,1,5,1,17,8,-1,-1,-1,10,10,4,8,4,6,4,-6,-3,0,1,1,1,573,3
12,5,0,0,0,1,1,1,3,1,5,1,17,8,-1,-1,-1,9,11,4,9,4,7,4,-5,-3,0,0,1,1,572,3
13,5,0,0,0,1,1,1,3,1,5,1,17,8,-1,-1,-1,8,12,4,10,4,8,4,-4,-3,0,1,1,1,571,3
14,5,0,0,0,1,1,1,3,1,5,1,17,7,-1,-1,-1,6,13,4,11,4,9,4,-3,-2,1,1,1,1,570,3
14,6,0,0,0,1,1,1,3,1,5,1,16,7,-1,-1,-1,4,13,5,11,5,9,5,-2,-1,1,1,0,0,569,1
14,7,0,0,0,1,1,1,3,1,5,1,17,7,-1,-1,-1,4,13,6,11,6,9,6,-3,0,1,1,1,1,568,1
15,7,0,0,0,1,1,1,3,1,5,1,18,7,-1,-1,-1,4,14,6,12,6,10,6,-3,0,1,0,1,1,567,3
16,7,0,0,0,1,1,1,3,1,5,1,18,7,-1,-1,-1,3,15,6,13,6,11,6,-2,0,1,0,1,1,566,3
1,10,1,1,1,1,7,5,6,9,9,11,14,6,12,7,10,18,-6,5,-5,1,-8,-1,-13,4,1,1,0,0,0,2
1,9,1,1,1,1,7,5,6,9,8,11,14,7,11,6,10,16,-6,4,-5,0,-7,-2,-13,2,1,1,1,0,-1,2
2,9,1,1,1,1,7,5,7,9,8,11,15,7,12,6,9,16,-5,4,-5,0,-6,-2,-13,2,0,1,1,1,-2,3
3,9,1,1,1,1,7,5,7,9,8,11,15,8,11,5,8,14,-4,4,-4,0,-5,-2,-12,1,0,1,1,1,-3,3
4,9,1,1,1,1,7,4,8,9,8,11,15,8,11,5,7,13,-3,5,-4,0,-4,-2,-11,1,0,1,1,1,-4,3
5,9,1,1,1,1,7,4,9,9,8,11,15,8,10,5,6,12,-2,5,-4,0,-3,-2,-10,1,1,1,1,1,-5,3
6,9,1,1,1,1,8,4,10,9,8,11,15,9,8,5,5,10,-2,5,-4,0,-2,-2,-9,0,1,1,1,1,-6,3
6,10,1,1,1,1,8,4,10,9,9,11,14,9,9,6,5,10,-2,6,-4,1,-3,-1,-8,1,1,1,0,1,-7,1
6,11,1,1,1,1,8,3,10,10,9,11,14,8,11,6,4,12,-2,8,-4,1,-3,0,-8,3,0,1,1,1,-8,1
7,11,1,1,1,1,8,4,10,9,9,11,13,8,11,6,3,10,-1,7,-3,2,-2,0,-6,3,0,0,1,1,-9,3
8,11,1,1,1,1,9,4,11,9,10,11,12,8,11,6,3,8,-1,7,-3,2,-2,0,-4,3,0,0,1,1,-10,3
9,11,1,1,0,1,10,4,11,10,5,1,13,8,9,4,-1,8,-1,7,-2,1,4,10,-4,3,0,0,1,1,-11,3
10,11,1,1,0,1,11,4,10,10,5,1,14,8,9,2,-1,8,-1,7,0,1,5,10,-4,3,0,1,1,1,188,3
10,10,1,0,0,1,11,5,3,1,5,1,15,8,7,-1,-1,8,-1,5,7,9,5,9,-5,2,1,1,1,0,187,2
10,9,1,0,0,1,12,5,3,1,5,1,14,8,7,-1,-1,6,-2,4,7,8,5,8,-4,1,1,1,1,1,386,2
11,9,1,0,0,1,13,5,3,1,5,1,13,8,9,-1,-1,4,-2,4,8,8,6,8,-2,1,1,0,1,1,385,3
12,9,1,0,0,1,13,4,3,1,5,1,12,8,9,-1,-1,2,-1,5,9,8,7,8,0,1,0,1,1,1,384,3
12,8,1,0,0,0,14,4,3,1,5,1,13,8,7,-1,-1,-1,-2,4,9,7,7,7,-1,0,1,1,1,0,383,2
12,7,1,0,0,0,14,4,3,1,5,1,7,1,6,-1,-1,-1,-2,3,9,6,7,6,5,6,1,0,1,0,582,2
13,7,1,0,0,0,14,3,3,1,5,1,7,1,6,-1,-1,-1,-1,4,10,6,8,6,6,6,1,0,1,1,581,3
14,7,1,0,0,0,14,4,3,1,5,1,7,1,4,-1,-1,-1,0,3,11,6,9,6,7,6,1,1,1,1,580,3
14,6,1,0,0,0,14,4,3,1,5,1,7,1,3,-1,-1,-1,0,2,11,5,9,5,7,5,1,1,0,0,579,2
1,10,1,1,1,1,7,5,6,9,8,11,14,6,12,7,9,18,-6,5,-5,1,-7,-1,-13,4,1,1,0,0,0,2
1,9,1,1,1,1,7,5,5,9,9,11,14,6,11,5,11,17,-6,4,-4,0,-8,-2,-13,3,1,1,1,0,-1,2
2,9,1,1,1,1,6,5,6,9,9,11,14,7,11,5,10,15,-4,4,-4,0,-7,-2,-12,2,0,1,1,1,-2,3
3,9,1,1,1,1,6,4,6,10,8,11,15,7,13,5,8,15,-3,5,-3,-1,-5,-2,-12,2,0,1,1,1,-3,3
4,9,1,1,1,1,7,4,6,9,9,11,14,7,11,3,8,13,-3,5,-2,0,-5,-2,-10,2,0,1,1,1,-4,3
5,9,1,1,1,1,8,4,6,8,9,11,15,7,9,3,7,13,-3,5,-1,1,-4,-2,-10,2,1,1,1,1,-5,3
5,8,1,1,1,1,9,4,6,8,10,11,15,7,9,2,9,14,-4,4,-1,0,-5,-3,-10,1,1,1,1,1,-6,2
6,8,1,0,1,1,9,5,3,1,9,11,16,7,7,-1,7,14,-3,3,3,7,-3,-3,-10,1,1,1,1,1,-7,3
6,9,1,0,1,1,9,4,3,1,9,11,17,7,9,-1,6,14,-3,5,3,8,-3,-2,-11,2,1,1,1,1,192,1
6,10,1,0,1,1,9,4,3,1,8,11,16,7,10,-1,4,14,-3,6,3,9,-2,-1,-10,3,1,1,0,1,191,1
6,11,1,0,1,1,8,4,3,1,8,11,16,7,10,-1,3,15,-2,7,3,10,-2,0,-10,4,0,1,1,1,190,1
7,11,1,0,1,1,8,5,3,1,9,11,15,7,10,-1,3,13,-1,6,4,10,-2,0,-8,4,0,0,1,1,189,3
8,11,1,0,1,1,7,5,3,1,10,11,14,7,12,-1,3,11,1,6,5,10,-2,0,-6,4,0,0,1,1,188,3
9,11,1,0,1,1,7,5,3,1,11,11,13,7,11,-1,3,9,2,6,6,10,-2,0,-4,4,0,0,1,1,187,3
10,11,1,0,0,1,7,4,3,1,5,1,13,7,11,-1,-1,8,3,7,7,10,5,10,-3,4,0,1,1,1,186,3
10,10,1,0,0,1,7,4,3,1,5,1,12,7,10,-1,-1,6,3,6,7,9,5,9,-2,3,1,1,1,0,385,2
10,9,1,0,0,1,8,4,3,1,5,1,12,8,8,-1,-1,4,2,5,7,8,5,8,-2,1,1,1,1,1,384,2
11,9,1,0,0,0,8,4,3,1,5,1,12,9,9,-1,-1,-1,3,5,8,8,6,8,-1,0,1,0,1,1,383,3
10,9,1,0,0,0,7,4,3,1,5,1,7,1,9,-1,-1,-1,3,5,7,8,5,8,3,8,1,1,1,1,582,4
10,8,1,0,0,0,8,4,3,1,5,1,7,1,7,-1,-1,-1,2,4,7,7,5,7,3,7,1,1,0,1,581,2
10,7,1,0,0,0,8,4,3,1,5,1,7,1,6,-1,-1,-1,2,3,7,6,5,6,3,6,1,1,0,1,580,2
10,6,1,0,0,0,8,5,3,1,5,1,7,1,4,-1,-1,-1,2,1,7,5,5,5,3,5,1,1,0,1,579,2
10,5,1,0,0,0,8,5,3,1,5,1,7,1,3,-1,-1,-1,2,0,7,4,5,4,3,4,1,1,1,1,678,2
9,5,1,0,0,0,8,5,3,1,5,1,7,1,2,-1,-1,-1,1,0,6,4,4,4,2,4,1,1,1,1,677,4
1,10,1,1,1,1,6,4,6,8,7,11,14,6,12,8,8,18,-5,6,-5,2,-6,-1,-13,4,1,1,0,0,0,2
1,11,1,1,1,1,6,3,7,8,6,11,14,6,14,10,6,19,-5,8,-6,3,-5,0,-13,5,0,1,1,0,-1,1
2,11,1,1,1,1,6,4,7,9,7,11,14,6,14,8,6,18,-4,7,-5,2,-5,0,-12,5,0,0,1,1,-2,3
3,11,1,1,1,1,6,5,6,9,8,11,14,7,14,6,6,16,-3,6,-3,2,-5,0,-11,4,0,0,1,1,-3,3
4,11,1,1,1,1,7,5,5,9,8,11,15,7,12,4,5,16,-3,6,-1,2,-4,0,-11,4,0,0,1,1,-4,3
5,11,1,1,1,1,7,5,5,8,9,11,16,7,11,4,5,16,-2,6,0,3,-4,0,-11,4,0,1,1,1,-5,3
5,10,1,1,1,1,7,4,4,8,9,11,16,8,11,4,6,14,-2,6,1,2,-4,-1,-11,2,1,1,1,0,-6,2
5,9,1,1,1,1,6,4,5,8,8,11,15,8,11,2,6,12,-1,5,0,1,-3,-2,-10,1,1,1,1,1,-7,2
5,8,1,0,1,1,5,4,3,1,8,11,16,8,11,-1,7,14,0,4,2,7,-3,-3,-11,0,1,1,1,1,-8,2
5,9,1,0,1,1,6,4,3,1,8,11,17,8,11,-1,6,14,-1,5,2,8,-3,-2,-12,1,1,1,1,1,191,1
5,10,1,0,1,1,5,4,3,1,7,11,17,8,13,-1,4,15,0,6,2,9,-2,-1,-12,2,1,1,1,0,190,1
5,11,1,0,1,1,5,5,3,1,8,11,17,9,13,-1,4,15,0,6,2,10,-3,0,-12,2,0,1,1,1,189,1
6,11,1,0,1,1,6,5,3,1,9,11,16,9,11,-1,4,13,0,6,3,10,-3,0,-10,2,0,1,1,1,188,3
7,11,1,0,1,1,7,5,3,1,10,11,16,9,11,-1,4,12,0,6,4,10,-3,0,-9,2,0,0,1,1,187,3
8,11,1,0,1,1,6,5,3,1,11,11,17,9,13,-1,4,12,2,6,5,10,-3,0,-9,2,0,0,1,1,186,3
9,11,1,0,1,1,7,5,3,1,11,11,17,9,11,-1,3,11,2,6,6,10,-2,0,-8,2,0,0,1,1,185,3
10,11,1,0,1,1,8,5,3,1,12,11,17,8,9,-1,3,11,2,6,7,10,-2,0,-7,3,0,1,1,1,184,3
11,11,1,0,1,1,8,4,3,1,13,11,17,8,11,-1,3,10,3,7,8,10,-2,0,-6,3,0,1,1,1,183,3
12,11,1,0,1,1,8,4,3,1,13,11,16,8,12,-1,2,8,4,7,9,10,-1,0,-4,3,0,0,1,1,182,3
13,11,1,0,0,1,7,4,3,1,5,1,15,8,14,-1,-1,6,6,7,10,10,8,10,-2,3,0,0,1,1,181,3
14,11,1,0,0,1,6,4,3,1,5,1,14,8,16,-1,-1,4,8,7,11,10,9,10,0,3,0,1,1,1,380,3
14,10,1,0,0,1,7,4,3,1,5,1,14,8,14,-1,-1,3,7,6,11,9,9,9,0,2,1,1,0,0,379,2
14,9,1,0,0,1,7,5,3,1,5,1,14,7,12,-1,-1,3,7,4,11,8,9,8,0,2,1,1,1,1,478,2
14,8,1,0,0,1,7,4,3,1,5,1,13,7,12,-1,-1,3,7,4,11,7,9,7,1,1,1,1,1,1,477,2
14,7,1,0,0,1,7,3,3,1,5,1,13,8,12,-1,-1,3,7,4,11,6,9,6,1,-1,1,1,1,1,476,2
14,8,1,0,0,1,7,3,3,1,5,1,13,9,13,-1,-1,3,7,5,11,7,9,7,1,-1,1,1,1,1,475,1
14,9,1,0,0,1,7,4,3,1,5,1,12,9,13,-1,-1,3,7,5,11,8,9,8,2,0,1,1,1,1,474,1
13,9,1,0,0,1,7,4,3,1,5,1,11,9,12,-1,-1,3,6,5,10,8,8,8,2,0,0,1,1,1,473,4
12,9,1,0,0,1,6,4,3,1,5,1,11,10,12,-1,-1,3,6,5,9,8,7,8,1,-1,0,1,1,1,472,4
11,9,1,0,0,1,7,4,3,1,5,1,11,10,10,-1,-1,2,4,5,8,8,6,8,0,-1,1,0,1,1,471,4
11,10,1,0,0,0,7,3,3,1,5,1,7,1,12,-1,-1,-1,4,7,8,9,6,9,4,9,1,1,0,1,470,1
11,9,1,0,0,0,8,3,3,1,5,1,7,1,10,-1,-1,-1,3,6,8,8,6,8,4,8,1,0,1,1,669,2
10,9,1,0,0,0,9,3,3,1,5,1,7,1,8,-1,-1,-1,1,6,7,8,5,8,3,8,1,1,1,1,668,4
10,8,1,0,0,0,9,3,3,1,5,1,7,1,7,-1,-1,-1,1,5,7,7,5,7,3,7,1,1,0,1,667,2
10,7,1,0,0,0,9,4,3,1,5,1,7,1,5,-1,-1,-1,1,3,7,6,5,6,3,6,1,1,0,1,666,2
10,6,1,0,0,0,9,4,3,1,5,1,7,1,4,-1,-1,-1,1,2,7,5,5,5,3,5,1,1,0,1,665,2
10,5,1,0,0,0,9,4,3,1,5,1,7,1,3,-1,-1,-1,1,1,7,4,5,4,3,4,1,1,1,1,764,2
10,4,1,0,0,0,9,5,3,1,5,1,7,1,3,-1,-1,-1,1,-1,7,3,5,3,3,3,1,1,1,1,763,2
10,5,1,0,0,0,9,5,3,1,5,1,7,1,2,-1,-1,-1,1,0,7,4,5,4,3,4,1,1,1,1,762,1
1,10,1,1,1,1,5,5,6,8,8,11,14,6,10,8,9,18,-4,5,-5,2,-7,-1,-13,4,1,1,0,0,0,2
1,9,1,1,1,1,6,5,6,8,7,11,14,7,10,7,9,16,-5,4,-5,1,-6,-2,-13,2,1,1,1,0,-1,2
1,8,1,1,1,1,7,5,6,7,8,11,15,7,10,7,11,18,-6,3,-5,1,-7,-3,-14,1,1,1,1,0,-2,2
1,7,1,1,1,1,8,5,5,7,8,11,16,7,10,5,12,20,-7,2,-4,0,-7,-4,-15,0,1,1,1,0,-3,2
2,7,1,1,1,1,9,5,6,7,7,11,17,7,10,5,10,20,-7,2,-4,0,-5,-4,-15,0,1,0,1,1,-4,3
3,7,1,1,1,1,9,6,6,8,8,11,17,8,8,5,10,18,-6,1,-3,-1,-5,-4,-14,-1,1,0,1,1,-5,3
3,8,1,1,1,1,9,5,6,7,8,11,16,8,10,5,9,16,-6,3,-3,1,-5,-3,-13,0,1,1,1,1,-6,1
3,7,1,1,1,1,9,6,5,7,7,11,15,8,8,3,9,16,-6,1,-2,0,-4,-4,-12,-1,1,0,1,1,-7,2
4,7,1,1,1,1,9,7,5,7,6,11,15,8,6,2,7,15,-5,0,-1,0,-2,-4,-11,-1,1,0,1,1,-8,3
5,7,1,0,1,1,9,6,3,1,6,10,15,8,6,-1,5,14,-4,1,2,6,-1,-3,-10,-1,1,0,1,1,-9,3
5,8,1,0,1,1,10,6,3,1,6,9,15,7,8,-1,3,14,-5,2,2,7,-1,-1,-10,1,1,1,1,1,190,1
5,9,1,0,0,1,10,7,3,1,5,1,15,7,8,-1,-1,13,-5,2,2,8,0,8,-10,2,1,1,1,1,189,1
5,8,1,0,0,1,10,7,3,1,5,1,16,7,7,-1,-1,15,-5,1,2,7,0,7,-11,1,1,1,1,1,388,2
5,7,1,0,0,1,10,8,3,1,5,1,16,7,7,-1,-1,16,-5,-1,2,6,0,6,-11,0,1,0,1,1,387,2
5,8,1,0,0,1,10,8,3,1,5,1,17,7,6,-1,-1,16,-5,0,2,7,0,7,-12,1,1,1,1,1,386,1
6,8,1,0,0,1,10,7,3,1,5,1,18,7,6,-1,-1,16,-4,1,3,7,1,7,-12,1,1,1,1,1,385,3
6,7,1,0,0,1,9,7,3,1,5,1,17,7,4,-1,-1,16,-3,0,3,6,1,6,-11,0,1,0,1,1,384,2
7,7,1,0,0,1,9,6,3,1,5,1,18,7,4,-1,-1,16,-2,1,4,6,2,6,-11,0,1,0,1,1,383,3
8,7,1,0,0,1,8,6,3,1,5,1,18,8,2,-1,-1,14,0,1,5,6,3,6,-10,-1,1,1,1,1,382,3
8,6,0,0,0,1,1,1,3,1,5,1,18,8,-1,-1,-1,15,7,5,5,5,3,5,-10,-2,1,1,1,0,381,2
8,7,0,0,0,1,1,1,3,1,5,1,18,8,-1,-1,-1,14,7,6,5,6,3,6,-10,-1,1,1,1,1,580,1
8,8,0,0,0,1,1,1,3,1,5,1,17,8,-1,-1,-1,12,7,7,5,7,3,7,-9,0,1,1,1,1,579,1
9,8,0,0,0,1,1,1,3,1,5,1,17,8,-1,-1,-1,11,8,7,6,7,4,7,-8,0,1,1,1,1,578,3
